id,name,town,county,vid,tid,cid,icid,itid,ivid,code
67000050-007,菁豊里,後壁區,臺南市,007,67000050,67000,TNN,TNN-050,TNN-050-007,A6705-007-00
67000050-008,崁頂里,後壁區,臺南市,008,67000050,67000,TNN,TNN-050,TNN-050-008,A6705-008-00
67000050-009,仕安里,後壁區,臺南市,009,67000050,67000,TNN,TNN-050,TNN-050-009,A6705-009-00
67000050-010,竹新里,後壁區,臺南市,010,67000050,67000,TNN,TNN-050,TNN-050-010,A6705-010-00
67000050-011,新東里,後壁區,臺南市,011,67000050,67000,TNN,TNN-050,TNN-050-011,A6705-011-00
67000050-012,頂安里,後壁區,臺南市,012,67000050,67000,TNN,TNN-050,TNN-050-012,A6705-012-00
67000050-013,長安里,後壁區,臺南市,013,67000050,67000,TNN,TNN-050,TNN-050-013,A6705-013-00
67000050-014,福安里,後壁區,臺南市,014,67000050,67000,TNN,TNN-050,TNN-050-014,A6705-014-00
67000050-015,烏樹里,後壁區,臺南市,015,67000050,67000,TNN,TNN-050,TNN-050-015,A6705-015-00
67000050-016,後廍里,後壁區,臺南市,016,67000050,67000,TNN,TNN-050,TNN-050-016,A6705-016-00
67000050-017,墨林里,後壁區,臺南市,017,67000050,67000,TNN,TNN-050,TNN-050-017,A6705-017-00
67000050-018,菁寮里,後壁區,臺南市,018,67000050,67000,TNN,TNN-050,TNN-050-018,A6705-018-00
67000050-019,新嘉里,後壁區,臺南市,019,67000050,67000,TNN,TNN-050,TNN-050-019,A6705-019-00
67000050-020,頂長里,後壁區,臺南市,020,67000050,67000,TNN,TNN-050,TNN-050-020,A6705-020-00
67000050-021,平安里,後壁區,臺南市,021,67000050,67000,TNN,TNN-050,TNN-050-021,A6705-021-00
67000060-001,東山里,東山區,臺南市,001,67000060,67000,TNN,TNN-060,TNN-060-001,A6706-001-00
67000060-002,東中里,東山區,臺南市,002,67000060,67000,TNN,TNN-060,TNN-060-002,A6706-002-00
67000060-003,東正里,東山區,臺南市,003,67000060,67000,TNN,TNN-060,TNN-060-003,A6706-003-00
67000060-004,三榮里,東山區,臺南市,004,67000060,67000,TNN,TNN-060,TNN-060-004,A6706-004-00
67000060-005,大客里,東山區,臺南市,005,67000060,67000,TNN,TNN-060,TNN-060-005,A6706-005-00
67000060-006,科里里,東山區,臺南市,006,67000060,67000,TNN,TNN-060,TNN-060-006,A6706-006-00
67000060-007,東河里,東山區,臺南市,007,67000060,67000,TNN,TNN-060,TNN-060-007,A6706-007-00
67000060-008,南溪里,東山區,臺南市,008,67000060,67000,TNN,TNN-060,TNN-060-008,A6706-008-00
67000060-009,水雲里,東山區,臺南市,009,67000060,67000,TNN,TNN-060,TNN-060-009,A6706-009-00
67000060-010,林安里,東山區,臺南市,010,67000060,67000,TNN,TNN-060,TNN-060-010,A6706-010-00
67000060-011,東原里,東山區,臺南市,011,67000060,67000,TNN,TNN-060,TNN-060-011,A6706-011-00
67000060-012,嶺南里,東山區,臺南市,012,67000060,67000,TNN,TNN-060,TNN-060-012,A6706-012-00
67000060-013,南勢里,東山區,臺南市,013,67000060,67000,TNN,TNN-060,TNN-060-013,A6706-013-00
67000060-014,青山里,東山區,臺南市,014,67000060,67000,TNN,TNN-060,TNN-060-014,A6706-014-00
67000060-015,高原里,東山區,臺南市,015,67000060,67000,TNN,TNN-060,TNN-060-015,A6706-015-00
67000060-016,聖賢里,東山區,臺南市,016,67000060,67000,TNN,TNN-060,TNN-060-016,A6706-016-00
67000070-001,穀興里,麻豆區,臺南市,001,67000070,67000,TNN,TNN-070,TNN-070-001,A6707-001-00
67000070-002,保安里,麻豆區,臺南市,002,67000070,67000,TNN,TNN-070,TNN-070-002,A6707-002-00
67000070-003,東角里,麻豆區,臺南市,003,67000070,67000,TNN,TNN-070,TNN-070-003,A6707-003-00
67000070-004,晋江里,麻豆區,臺南市,004,67000070,67000,TNN,TNN-070,TNN-070-004,A6707-004-00
67000070-005,巷口里,麻豆區,臺南市,005,67000070,67000,TNN,TNN-070,TNN-070-005,A6707-005-00
67000070-006,中興里,麻豆區,臺南市,006,67000070,67000,TNN,TNN-070,TNN-070-006,A6707-006-00
67000070-007,興農里,麻豆區,臺南市,007,67000070,67000,TNN,TNN-070,TNN-070-007,A6707-007-00
67000070-008,新建里,麻豆區,臺南市,008,67000070,67000,TNN,TNN-070,TNN-070-008,A6707-008-00
67000070-009,油車里,麻豆區,臺南市,009,67000070,67000,TNN,TNN-070,TNN-070-009,A6707-009-00
67000070-010,北勢里,麻豆區,臺南市,010,67000070,67000,TNN,TNN-070,TNN-070-010,A6707-010-00
67000070-011,大埕里,麻豆區,臺南市,011,67000070,67000,TNN,TNN-070,TNN-070-011,A6707-011-00
67000070-012,總榮里,麻豆區,臺南市,012,67000070,67000,TNN,TNN-070,TNN-070-012,A6707-012-00
67000070-013,龍泉里,麻豆區,臺南市,013,67000070,67000,TNN,TNN-070,TNN-070-013,A6707-013-00
67000070-014,南勢里,麻豆區,臺南市,014,67000070,67000,TNN,TNN-070,TNN-070-014,A6707-014-00
67000070-015,寮廍里,麻豆區,臺南市,015,67000070,67000,TNN,TNN-070,TNN-070-015,A6707-015-00
67000070-016,小埤里,麻豆區,臺南市,016,67000070,67000,TNN,TNN-070,TNN-070-016,A6707-016-00
67000070-017,埤頭里,麻豆區,臺南市,017,67000070,67000,TNN,TNN-070,TNN-070-017,A6707-017-00
67000070-018,大山里,麻豆區,臺南市,018,67000070,67000,TNN,TNN-070,TNN-070-018,A6707-018-00
67000070-019,海埔里,麻豆區,臺南市,019,67000070,67000,TNN,TNN-070,TNN-070-019,A6707-019-00
67000070-020,莊禮里,麻豆區,臺南市,020,67000070,67000,TNN,TNN-070,TNN-070-020,A6707-020-00
67000070-021,港尾里,麻豆區,臺南市,021,67000070,67000,TNN,TNN-070,TNN-070-021,A6707-021-00
67000070-022,麻口里,麻豆區,臺南市,022,67000070,67000,TNN,TNN-070,TNN-070-022,A6707-022-00
67000070-023,安東里,麻豆區,臺南市,023,67000070,67000,TNN,TNN-070,TNN-070-023,A6707-023-00
67000070-024,安業里,麻豆區,臺南市,024,67000070,67000,TNN,TNN-070,TNN-070-024,A6707-024-00
67000070-025,安西里,麻豆區,臺南市,025,67000070,67000,TNN,TNN-070,TNN-070-025,A6707-025-00
67000070-026,謝安里,麻豆區,臺南市,026,67000070,67000,TNN,TNN-070,TNN-070-026,A6707-026-00
67000070-027,中民里,麻豆區,臺南市,027,67000070,67000,TNN,TNN-070,TNN-070-027,A6707-027-00
67000070-028,安正里,麻豆區,臺南市,028,67000070,67000,TNN,TNN-070,TNN-070-028,A6707-028-00
67000070-029,磚井里,麻豆區,臺南市,029,67000070,67000,TNN,TNN-070,TNN-070-029,A6707-029-00
67000080-001,下營里,下營區,臺南市,001,67000080,67000,TNN,TNN-080,TNN-080-001,A6708-001-00
67000080-002,仁里里,下營區,臺南市,002,67000080,67000,TNN,TNN-080,TNN-080-002,A6708-002-00
67000080-003,宅內里,下營區,臺南市,003,67000080,67000,TNN,TNN-080,TNN-080-003,A6708-003-00
67000080-004,後街里,下營區,臺南市,004,67000080,67000,TNN,TNN-080,TNN-080-004,A6708-004-00
67000080-005,新興里,下營區,臺南市,005,67000080,67000,TNN,TNN-080,TNN-080-005,A6708-005-00
67000080-006,營前里,下營區,臺南市,006,67000080,67000,TNN,TNN-080,TNN-080-006,A6708-006-00
67000080-007,大屯里,下營區,臺南市,007,67000080,67000,TNN,TNN-080,TNN-080-007,A6708-007-00
67000080-008,大埤里,下營區,臺南市,008,67000080,67000,TNN,TNN-080,TNN-080-008,A6708-008-00
67000080-009,茅港里,下營區,臺南市,009,67000080,67000,TNN,TNN-080,TNN-080-009,A6708-009-00
67000080-010,中營里,下營區,臺南市,010,67000080,67000,TNN,TNN-080,TNN-080-010,A6708-010-00
67000080-011,開化里,下營區,臺南市,011,67000080,67000,TNN,TNN-080,TNN-080-011,A6708-011-00
67000080-012,西連里,下營區,臺南市,012,67000080,67000,TNN,TNN-080,TNN-080-012,A6708-012-00
67000080-013,賀建里,下營區,臺南市,013,67000080,67000,TNN,TNN-080,TNN-080-013,A6708-013-00
67000080-014,甲中里,下營區,臺南市,014,67000080,67000,TNN,TNN-080,TNN-080-014,A6708-014-00
67000080-015,紅厝里,下營區,臺南市,015,67000080,67000,TNN,TNN-080,TNN-080-015,A6708-015-00
67000090-001,六甲里,六甲區,臺南市,001,67000090,67000,TNN,TNN-090,TNN-090-001,A6709-001-00
67000090-002,甲東里,六甲區,臺南市,002,67000090,67000,TNN,TNN-090,TNN-090-002,A6709-002-00
67000090-003,甲南里,六甲區,臺南市,003,67000090,67000,TNN,TNN-090,TNN-090-003,A6709-003-00
67000090-004,龍湖里,六甲區,臺南市,004,67000090,67000,TNN,TNN-090,TNN-090-004,A6709-004-00
67000090-005,七甲里,六甲區,臺南市,005,67000090,67000,TNN,TNN-090,TNN-090-005,A6709-005-00
67000090-006,二甲里,六甲區,臺南市,006,67000090,67000,TNN,TNN-090,TNN-090-006,A6709-006-00
67000090-007,水林里,六甲區,臺南市,007,67000090,67000,TNN,TNN-090,TNN-090-007,A6709-007-00
67000090-008,中社里,六甲區,臺南市,008,67000090,67000,TNN,TNN-090,TNN-090-008,A6709-008-00
67000090-009,龜港里,六甲區,臺南市,009,67000090,67000,TNN,TNN-090,TNN-090-009,A6709-009-00
67000090-010,菁埔里,六甲區,臺南市,010,67000090,67000,TNN,TNN-090,TNN-090-010,A6709-010-00
67000090-011,王爺里,六甲區,臺南市,011,67000090,67000,TNN,TNN-090,TNN-090-011,A6709-011-00
67000090-012,大丘里,六甲區,臺南市,012,67000090,67000,TNN,TNN-090,TNN-090-012,A6709-012-00
67000100-001,官田里,官田區,臺南市,001,67000100,67000,TNN,TNN-100,TNN-100-001,A6710-001-00
67000100-002,二鎮里,官田區,臺南市,002,67000100,67000,TNN,TNN-100,TNN-100-002,A6710-002-00
67000100-003,湖山里,官田區,臺南市,003,67000100,67000,TNN,TNN-100,TNN-100-003,A6710-003-00
67000100-004,嘉南里,官田區,臺南市,004,67000100,67000,TNN,TNN-100,TNN-100-004,A6710-004-00
67000100-005,大崎里,官田區,臺南市,005,67000100,67000,TNN,TNN-100,TNN-100-005,A6710-005-00
67000100-006,隆田里,官田區,臺南市,006,67000100,67000,TNN,TNN-100,TNN-100-006,A6710-006-00
67000100-007,隆本里,官田區,臺南市,007,67000100,67000,TNN,TNN-100,TNN-100-007,A6710-007-00
67000100-008,南廍里,官田區,臺南市,008,67000100,67000,TNN,TNN-100,TNN-100-008,A6710-008-00
67000100-009,東庄里,官田區,臺南市,009,67000100,67000,TNN,TNN-100,TNN-100-009,A6710-009-00
67000100-010,西庄里,官田區,臺南市,010,67000100,67000,TNN,TNN-100,TNN-100-010,A6710-010-00
67000100-011,拔林里,官田區,臺南市,011,67000100,67000,TNN,TNN-100,TNN-100-011,A6710-011-00
67000100-012,渡頭里,官田區,臺南市,012,67000100,67000,TNN,TNN-100,TNN-100-012,A6710-012-00
67000100-013,社子里,官田區,臺南市,013,67000100,67000,TNN,TNN-100,TNN-100-013,A6710-013-00
67000110-001,石湖里,大內區,臺南市,001,67000110,67000,TNN,TNN-110,TNN-110-001,A6711-001-00
67000110-002,石林里,大內區,臺南市,002,67000110,67000,TNN,TNN-110,TNN-110-002,A6711-002-00
67000110-003,石城里,大內區,臺南市,003,67000110,67000,TNN,TNN-110,TNN-110-003,A6711-003-00
67000110-004,內江里,大內區,臺南市,004,67000110,67000,TNN,TNN-110,TNN-110-004,A6711-004-00
67000110-005,大內里,大內區,臺南市,005,67000110,67000,TNN,TNN-110,TNN-110-005,A6711-005-00
67000110-006,內郭里,大內區,臺南市,006,67000110,67000,TNN,TNN-110,TNN-110-006,A6711-006-00
67000110-007,頭社里,大內區,臺南市,007,67000110,67000,TNN,TNN-110,TNN-110-007,A6711-007-00
67000110-008,環湖里,大內區,臺南市,008,67000110,67000,TNN,TNN-110,TNN-110-008,A6711-008-00
67000110-009,二溪里,大內區,臺南市,009,67000110,67000,TNN,TNN-110,TNN-110-009,A6711-009-00
67000110-010,曲溪里,大內區,臺南市,010,67000110,67000,TNN,TNN-110,TNN-110-010,A6711-010-00
67000120-001,東寧里,佳里區,臺南市,001,67000120,67000,TNN,TNN-120,TNN-120-001,A6712-001-00
67000120-002,忠仁里,佳里區,臺南市,002,67000120,67000,TNN,TNN-120,TNN-120-002,A6712-002-00
67000120-003,鎮山里,佳里區,臺南市,003,67000120,67000,TNN,TNN-120,TNN-120-003,A6712-003-00
67000120-004,建南里,佳里區,臺南市,004,67000120,67000,TNN,TNN-120,TNN-120-004,A6712-004-00
67000120-005,安西里,佳里區,臺南市,005,67000120,67000,TNN,TNN-120,TNN-120-005,A6712-005-00
67000120-006,六安里,佳里區,臺南市,006,67000120,67000,TNN,TNN-120,TNN-120-006,A6712-006-00
67000120-007,佳化里,佳里區,臺南市,007,67000120,67000,TNN,TNN-120,TNN-120-007,A6712-007-00
67000120-008,禮化里,佳里區,臺南市,008,67000120,67000,TNN,TNN-120,TNN-120-008,A6712-008-00
67000120-009,興化里,佳里區,臺南市,009,67000120,67000,TNN,TNN-120,TNN-120-009,A6712-009-00
67000120-010,營頂里,佳里區,臺南市,010,67000120,67000,TNN,TNN-120,TNN-120-010,A6712-010-00
67000120-011,溪州里,佳里區,臺南市,011,67000120,67000,TNN,TNN-120,TNN-120-011,A6712-011-00
67000120-012,海澄里,佳里區,臺南市,012,67000120,67000,TNN,TNN-120,TNN-120-012,A6712-012-00
67000120-013,漳洲里,佳里區,臺南市,013,67000120,67000,TNN,TNN-120,TNN-120-013,A6712-013-00
67000120-014,頂廍里,佳里區,臺南市,014,67000120,67000,TNN,TNN-120,TNN-120-014,A6712-014-00
67000120-015,嘉福里,佳里區,臺南市,015,67000120,67000,TNN,TNN-120,TNN-120-015,A6712-015-00
67000120-016,通興里,佳里區,臺南市,016,67000120,67000,TNN,TNN-120,TNN-120-016,A6712-016-00
67000120-017,蚶寮里,佳里區,臺南市,017,67000120,67000,TNN,TNN-120,TNN-120-017,A6712-017-00
67000120-018,龍安里,佳里區,臺南市,018,67000120,67000,TNN,TNN-120,TNN-120-018,A6712-018-00
67000120-019,民安里,佳里區,臺南市,019,67000120,67000,TNN,TNN-120,TNN-120-019,A6712-019-00
67000120-020,子龍里,佳里區,臺南市,020,67000120,67000,TNN,TNN-120,TNN-120-020,A6712-020-00
67000120-021,三協里,佳里區,臺南市,021,67000120,67000,TNN,TNN-120,TNN-120-021,A6712-021-00
67000130-001,仁得里,學甲區,臺南市,001,67000130,67000,TNN,TNN-130,TNN-130-001,A6713-001-00
67000130-002,新榮里,學甲區,臺南市,002,67000130,67000,TNN,TNN-130,TNN-130-002,A6713-002-00
67000130-003,光華里,學甲區,臺南市,003,67000130,67000,TNN,TNN-130,TNN-130-003,A6713-003-00
67000130-004,宅港里,學甲區,臺南市,004,67000130,67000,TNN,TNN-130,TNN-130-004,A6713-004-00
67000130-005,慈福里,學甲區,臺南市,005,67000130,67000,TNN,TNN-130,TNN-130-005,A6713-005-00
67000130-006,秀昌里,學甲區,臺南市,006,67000130,67000,TNN,TNN-130,TNN-130-006,A6713-006-00
67000130-007,明宜里,學甲區,臺南市,007,67000130,67000,TNN,TNN-130,TNN-130-007,A6713-007-00
67000130-008,豐和里,學甲區,臺南市,008,67000130,67000,TNN,TNN-130,TNN-130-008,A6713-008-00
67000130-009,平和里,學甲區,臺南市,009,67000130,67000,TNN,TNN-130,TNN-130-009,A6713-009-00
67000130-010,新達里,學甲區,臺南市,010,67000130,67000,TNN,TNN-130,TNN-130-010,A6713-010-00
67000130-011,大灣里,學甲區,臺南市,011,67000130,67000,TNN,TNN-130,TNN-130-011,A6713-011-00
67000130-012,三慶里,學甲區,臺南市,012,67000130,67000,TNN,TNN-130,TNN-130-012,A6713-012-00
67000130-013,中洲里,學甲區,臺南市,013,67000130,67000,TNN,TNN-130,TNN-130-013,A6713-013-00
67000140-001,西港里,西港區,臺南市,001,67000140,67000,TNN,TNN-140,TNN-140-001,A6714-001-00
67000140-002,南海里,西港區,臺南市,002,67000140,67000,TNN,TNN-140,TNN-140-002,A6714-002-00
67000140-003,港東里,西港區,臺南市,003,67000140,67000,TNN,TNN-140,TNN-140-003,A6714-003-00
67000140-004,檨林里,西港區,臺南市,004,67000140,67000,TNN,TNN-140,TNN-140-004,A6714-004-00
67000140-005,後營里,西港區,臺南市,005,67000140,67000,TNN,TNN-140,TNN-140-005,A6714-005-00
67000140-006,營西里,西港區,臺南市,006,67000140,67000,TNN,TNN-140,TNN-140-006,A6714-006-00
67000140-007,金砂里,西港區,臺南市,007,67000140,67000,TNN,TNN-140,TNN-140-007,A6714-007-00
67000140-008,劉厝里,西港區,臺南市,008,67000140,67000,TNN,TNN-140,TNN-140-008,A6714-008-00
67000140-009,竹林里,西港區,臺南市,009,67000140,67000,TNN,TNN-140,TNN-140-009,A6714-009-00
67000140-010,永樂里,西港區,臺南市,010,67000140,67000,TNN,TNN-140,TNN-140-010,A6714-010-00
67000140-011,新復里,西港區,臺南市,011,67000140,67000,TNN,TNN-140,TNN-140-011,A6714-011-00
67000140-012,慶安里,西港區,臺南市,012,67000140,67000,TNN,TNN-140,TNN-140-012,A6714-012-00
67000150-001,後港里,七股區,臺南市,001,67000150,67000,TNN,TNN-150,TNN-150-001,A6715-001-00
67000150-002,大潭里,七股區,臺南市,002,67000150,67000,TNN,TNN-150,TNN-150-002,A6715-002-00
67000150-003,城內里,七股區,臺南市,003,67000150,67000,TNN,TNN-150,TNN-150-003,A6715-003-00
67000150-004,篤加里,七股區,臺南市,004,67000150,67000,TNN,TNN-150,TNN-150-004,A6715-004-00
67000150-005,頂山里,七股區,臺南市,005,67000150,67000,TNN,TNN-150,TNN-150-005,A6715-005-00
67000150-006,西寮里,七股區,臺南市,006,67000150,67000,TNN,TNN-150,TNN-150-006,A6715-006-00
67000150-007,塩埕里,七股區,臺南市,007,67000150,67000,TNN,TNN-150,TNN-150-007,A6715-007-00
67000150-008,龍山里,七股區,臺南市,008,67000150,67000,TNN,TNN-150,TNN-150-008,A6715-008-00
67000150-009,溪南里,七股區,臺南市,009,67000150,67000,TNN,TNN-150,TNN-150-009,A6715-009-00
67000150-010,七股里,七股區,臺南市,010,67000150,67000,TNN,TNN-150,TNN-150-010,A6715-010-00
67000150-011,玉成里,七股區,臺南市,011,67000150,67000,TNN,TNN-150,TNN-150-011,A6715-011-00
67000150-012,大埕里,七股區,臺南市,012,67000150,67000,TNN,TNN-150,TNN-150-012,A6715-012-00
67000150-013,大寮里,七股區,臺南市,013,67000150,67000,TNN,TNN-150,TNN-150-013,A6715-013-00
67000150-014,看坪里,七股區,臺南市,014,67000150,67000,TNN,TNN-150,TNN-150-014,A6715-014-00
67000150-015,樹林里,七股區,臺南市,015,67000150,67000,TNN,TNN-150,TNN-150-015,A6715-015-00
67000150-016,竹港里,七股區,臺南市,016,67000150,67000,TNN,TNN-150,TNN-150-016,A6715-016-00
67000150-017,中寮里,七股區,臺南市,017,67000150,67000,TNN,TNN-150,TNN-150-017,A6715-017-00
67000150-018,竹橋里,七股區,臺南市,018,67000150,67000,TNN,TNN-150,TNN-150-018,A6715-018-00
67000150-019,義合里,七股區,臺南市,019,67000150,67000,TNN,TNN-150,TNN-150-019,A6715-019-00
67000150-020,槺榔里,七股區,臺南市,020,67000150,67000,TNN,TNN-150,TNN-150-020,A6715-020-00
67000150-021,永吉里,七股區,臺南市,021,67000150,67000,TNN,TNN-150,TNN-150-021,A6715-021-00
67000150-022,三股里,七股區,臺南市,022,67000150,67000,TNN,TNN-150,TNN-150-022,A6715-022-00
67000150-023,十份里,七股區,臺南市,023,67000150,67000,TNN,TNN-150,TNN-150-023,A6715-023-00
67000160-001,長榮里,將軍區,臺南市,001,67000160,67000,TNN,TNN-160,TNN-160-001,A6716-001-00
67000160-002,西華里,將軍區,臺南市,002,67000160,67000,TNN,TNN-160,TNN-160-002,A6716-002-00
67000160-003,西和里,將軍區,臺南市,003,67000160,67000,TNN,TNN-160,TNN-160-003,A6716-003-00
67000160-004,忠興里,將軍區,臺南市,004,67000160,67000,TNN,TNN-160,TNN-160-004,A6716-004-00
67000160-005,嘉昌里,將軍區,臺南市,005,67000160,67000,TNN,TNN-160,TNN-160-005,A6716-005-00
67000160-006,保源里,將軍區,臺南市,006,67000160,67000,TNN,TNN-160,TNN-160-006,A6716-006-00
67000160-007,苓和里,將軍區,臺南市,007,67000160,67000,TNN,TNN-160,TNN-160-007,A6716-007-00
67000160-008,仁和里,將軍區,臺南市,008,67000160,67000,TNN,TNN-160,TNN-160-008,A6716-008-00
67000160-009,北埔里,將軍區,臺南市,009,67000160,67000,TNN,TNN-160,TNN-160-009,A6716-009-00
67000160-010,將富里,將軍區,臺南市,010,67000160,67000,TNN,TNN-160,TNN-160-010,A6716-010-00
67000160-011,將貴里,將軍區,臺南市,011,67000160,67000,TNN,TNN-160,TNN-160-011,A6716-011-00
67000160-012,三吉里,將軍區,臺南市,012,67000160,67000,TNN,TNN-160,TNN-160-012,A6716-012-00
67000160-013,玉山里,將軍區,臺南市,013,67000160,67000,TNN,TNN-160,TNN-160-013,A6716-013-00
67000160-014,廣山里,將軍區,臺南市,014,67000160,67000,TNN,TNN-160,TNN-160-014,A6716-014-00
67000160-015,長沙里,將軍區,臺南市,015,67000160,67000,TNN,TNN-160,TNN-160-015,A6716-015-00
67000160-016,平沙里,將軍區,臺南市,016,67000160,67000,TNN,TNN-160,TNN-160-016,A6716-016-00
67000160-017,鯤鯓里,將軍區,臺南市,017,67000160,67000,TNN,TNN-160,TNN-160-017,A6716-017-00
67000160-018,鯤溟里,將軍區,臺南市,018,67000160,67000,TNN,TNN-160,TNN-160-018,A6716-018-00
67000170-001,保吉里,北門區,臺南市,001,67000170,67000,TNN,TNN-170,TNN-170-001,A6717-001-00
67000170-002,雙春里,北門區,臺南市,002,67000170,67000,TNN,TNN-170,TNN-170-002,A6717-002-00
67000170-003,東壁里,北門區,臺南市,003,67000170,67000,TNN,TNN-170,TNN-170-003,A6717-003-00
67000170-004,鯤江里,北門區,臺南市,004,67000170,67000,TNN,TNN-170,TNN-170-004,A6717-004-00
67000170-005,北門里,北門區,臺南市,005,67000170,67000,TNN,TNN-170,TNN-170-005,A6717-005-00
67000170-006,錦湖里,北門區,臺南市,006,67000170,67000,TNN,TNN-170,TNN-170-006,A6717-006-00
