OBJECTID_1,COUNTY,COUNTY_ID,TOWN,TOWN_ID,VILLAGE,VILLAGE_ID,V_ID,TV_ALL,VILLCODE,AREA
3590,苗栗縣,10005,後龍鎮,10005060,水尾里,018,10005060-018,後龍鎮水尾里,A0506-018-00,2365576.9336
3591,苗栗縣,10005,三灣鄉,10005160,大坪村,007,10005160-007,三灣鄉大坪村,A0516-007-00,5761779.0135
3592,苗栗縣,10005,後龍鎮,10005060,溪洲里,005,10005060-005,後龍鎮溪洲里,A0506-005-00,3660306.9991
3593,苗栗縣,10005,南庄鄉,10005110,田美村,004,10005110-004,南庄鄉田美村,A0511-004-00,6415553.7405
3594,苗栗縣,10005,造橋鄉,10005150,大西村,004,10005150-004,造橋鄉大西村,A0515-004-00,2454128.3208
3595,苗栗縣,10005,後龍鎮,10005060,埔頂里,008,10005060-008,後龍鎮埔頂里,A0506-008-00,3453336.19
3596,苗栗縣,10005,三灣鄉,10005160,大河村,006,10005160-006,三灣鄉大河村,A0516-006-00,14762985.5175
3597,苗栗縣,10005,造橋鄉,10005150,豐湖村,003,10005150-003,造橋鄉豐湖村,A0515-003-00,6897833.4611
3598,苗栗縣,10005,造橋鄉,10005150,大龍村,006,10005150-006,造橋鄉大龍村,A0515-006-00,9657918.4167
3599,苗栗縣,10005,後龍鎮,10005060,龍津里,019,10005060-019,後龍鎮龍津里,A0506-019-00,4732088.4069
3600,苗栗縣,10005,後龍鎮,10005060,福寧里,021,10005060-021,後龍鎮福寧里,A0506-021-00,6410745.3741
3601,苗栗縣,10005,後龍鎮,10005060,南龍里,001,10005060-001,後龍鎮南龍里,A0506-001-00,1241339.101
3602,苗栗縣,10005,造橋鄉,10005150,錦水村,005,10005150-005,造橋鄉錦水村,A0515-005-00,2067474.7969
3603,苗栗縣,10005,後龍鎮,10005060,北龍里,003,10005060-003,後龍鎮北龍里,A0506-003-00,317364.2257
3604,苗栗縣,10005,後龍鎮,10005060,復興里,010,10005060-010,後龍鎮復興里,A0506-010-00,1041827.777
3605,苗栗縣,10005,後龍鎮,10005060,龍坑里,020,10005060-020,後龍鎮龍坑里,A0506-020-00,9436078.7823
3606,苗栗縣,10005,後龍鎮,10005060,中龍里,002,10005060-002,後龍鎮中龍里,A0506-002-00,103944.7717
3607,苗栗縣,10005,後龍鎮,10005060,新民里,009,10005060-009,後龍鎮新民里,A0506-009-00,360616.4656
3608,苗栗縣,10005,南庄鄉,10005110,東村,001,10005110-001,南庄鄉東村,A0511-001-00,3617201.2068
3609,苗栗縣,10005,南庄鄉,10005110,西村,002,10005110-002,南庄鄉西村,A0511-002-00,4173324.4815
3610,苗栗縣,10005,後龍鎮,10005060,南港里,023,10005060-023,後龍鎮南港里,A0506-023-00,8319729.6561
3611,苗栗縣,10005,頭屋鄉,10005120,獅潭村,004,10005120-004,頭屋鄉獅潭村,A0512-004-00,3710938.2863
3612,苗栗縣,10005,獅潭鄉,10005170,百壽村,001,10005170-001,獅潭鄉百壽村,A0517-001-00,10454509.7596
3613,苗栗縣,10005,南庄鄉,10005110,南江村,003,10005110-003,南庄鄉南江村,A0511-003-00,21456328.7333
3614,苗栗縣,10005,苗栗市,10005010,文聖里,028,10005010-028,苗栗市文聖里,A0501-028-00,2957586.4112
3615,苗栗縣,10005,苗栗市,10005010,福安里,025,10005010-025,苗栗市福安里,A0501-025-00,1860577.7227
3616,苗栗縣,10005,苗栗市,10005010,新川里,020,10005010-020,苗栗市新川里,A0501-020-00,7643364.3073
3617,苗栗縣,10005,苗栗市,10005010,嘉新里,026,10005010-026,苗栗市嘉新里,A0501-026-00,1777037.5903
3618,苗栗縣,10005,苗栗市,10005010,福星里,019,10005010-019,苗栗市福星里,A0501-019-00,905652.7094
3619,苗栗縣,10005,苗栗市,10005010,嘉盛里,018,10005010-018,苗栗市嘉盛里,A0501-018-00,1864796.0436
3620,苗栗縣,10005,頭屋鄉,10005120,象山村,002,10005120-002,頭屋鄉象山村,A0512-002-00,3788012.6793
3621,苗栗縣,10005,頭屋鄉,10005120,鳴鳳村,008,10005120-008,頭屋鄉鳴鳳村,A0512-008-00,11541574.4092
3622,苗栗縣,10005,頭屋鄉,10005120,頭屋村,001,10005120-001,頭屋鄉頭屋村,A0512-001-00,1509766.0762
3623,苗栗縣,10005,西湖鄉,10005140,湖東村,008,10005140-008,西湖鄉湖東村,A0514-008-00,4091374.8002
3624,苗栗縣,10005,獅潭鄉,10005170,永興村,002,10005170-002,獅潭鄉永興村,A0517-002-00,13237441.6604
3625,苗栗縣,10005,西湖鄉,10005140,二湖村,009,10005140-009,西湖鄉二湖村,A0514-009-00,3977870.8755
3626,苗栗縣,10005,苗栗市,10005010,北苗里,016,10005010-016,苗栗市北苗里,A0501-016-00,793439.6165
3627,苗栗縣,10005,苗栗市,10005010,文山里,021,10005010-021,苗栗市文山里,A0501-021-00,638973.4329
3628,苗栗縣,10005,通霄鎮,10005030,白東里,022,10005030-022,通霄鎮白東里,A0503-022-00,1734652.4636
3629,苗栗縣,10005,苗栗市,10005010,清華里,017,10005010-017,苗栗市清華里,A0501-017-00,296986.0947
3630,苗栗縣,10005,通霄鎮,10005030,白西里,023,10005030-023,通霄鎮白西里,A0503-023-00,1013977.3099
3631,苗栗縣,10005,苗栗市,10005010,玉清里,004,10005010-004,苗栗市玉清里,A0501-004-00,416234.7881
3632,苗栗縣,10005,頭屋鄉,10005120,曲洞村,005,10005120-005,頭屋鄉曲洞村,A0512-005-00,3153848.2426
3633,苗栗縣,10005,苗栗市,10005010,福麗里,022,10005010-022,苗栗市福麗里,A0501-022-00,1277041.4603
3634,苗栗縣,10005,銅鑼鄉,10005100,中平村,007,10005100-007,銅鑼鄉中平村,A0510-007-00,7716955.6848
3635,苗栗縣,10005,苑裡鎮,10005020,苑港里,005,10005020-005,苑裡鎮苑港里,A0502-005-00,1751435.0251
3636,苗栗縣,10005,苗栗市,10005010,上苗里,015,10005010-015,苗栗市上苗里,A0501-015-00,153961.2971
3637,苗栗縣,10005,苗栗市,10005010,玉華里,005,10005010-005,苗栗市玉華里,A0501-005-00,1550175.7458
3638,苗栗縣,10005,南庄鄉,10005110,蓬萊村,008,10005110-008,南庄鄉蓬萊村,A0511-008-00,33078195.6923
3639,苗栗縣,10005,西湖鄉,10005140,金獅村,005,10005140-005,西湖鄉金獅村,A0514-005-00,5312265.6979
3640,苗栗縣,10005,頭屋鄉,10005120,飛鳳村,006,10005120-006,頭屋鄉飛鳳村,A0512-006-00,9138656.6483
3641,苗栗縣,10005,苗栗市,10005010,建功里,002,10005010-002,苗栗市建功里,A0501-002-00,486070.9478
3642,苗栗縣,10005,苗栗市,10005010,新英里,024,10005010-024,苗栗市新英里,A0501-024-00,4317153.6933
3643,苗栗縣,10005,通霄鎮,10005030,內島里,021,10005030-021,通霄鎮內島里,A0503-021-00,4384977.8201
3644,苗栗縣,10005,西湖鄉,10005140,三湖村,007,10005140-007,西湖鄉三湖村,A0514-007-00,4329193.5034
3645,苗栗縣,10005,苗栗市,10005010,中苗里,001,10005010-001,苗栗市中苗里,A0501-001-00,116473.083
3646,苗栗縣,10005,公館鄉,10005090,尖山村,017,10005090-017,公館鄉尖山村,A0509-017-00,2897084.6915
3647,苗栗縣,10005,苗栗市,10005010,維祥里,007,10005010-007,苗栗市維祥里,A0501-007-00,657365.2534
3648,苗栗縣,10005,苗栗市,10005010,青苗里,003,10005010-003,苗栗市青苗里,A0501-003-00,83582.7605
3649,苗栗縣,10005,西湖鄉,10005140,龍洞村,006,10005140-006,西湖鄉龍洞村,A0514-006-00,6533863.2004
3650,苗栗縣,10005,苗栗市,10005010,玉苗里,010,10005010-010,苗栗市玉苗里,A0501-010-00,81394.5256
3651,苗栗縣,10005,苗栗市,10005010,大同里,011,10005010-011,苗栗市大同里,A0501-011-00,215055.9351
3652,嘉義縣,10010,竹崎鄉,10010140,內埔村,011,10010140-011,竹崎鄉內埔村,,2280784.3256
3653,嘉義縣,10010,竹崎鄉,10010140,和平村,002,10010140-002,竹崎鄉和平村,,3973881.4821
3654,嘉義縣,10010,竹崎鄉,10010140,坑頭村,003,10010140-003,竹崎鄉坑頭村,,4062704.7715
3655,嘉義縣,10010,竹崎鄉,10010140,塘興村,015,10010140-015,竹崎鄉塘興村,,4789065.3267
3656,嘉義縣,10010,竹崎鄉,10010140,復金村,020,10010140-020,竹崎鄉復金村,,7777202.7297
3657,苗栗縣,10005,頭份鎮,10005050,民權里,026,10005050-026,頭份鎮民權里,A0505-026-00,320302.6246
3658,苗栗縣,10005,頭份鎮,10005050,和平里,012,10005050-012,頭份鎮和平里,A0505-012-00,129271.5932
3659,苗栗縣,10005,頭份鎮,10005050,民生里,027,10005050-027,頭份鎮民生里,A0505-027-00,1322334.5023
3660,苗栗縣,10005,頭份鎮,10005050,斗煥里,003,10005050-003,頭份鎮斗煥里,A0505-003-00,1167875.3837
3661,苗栗縣,10005,頭份鎮,10005050,上興里,020,10005050-020,頭份鎮上興里,A0505-020-00,5419389.5374
3662,苗栗縣,10005,竹南鎮,10005040,中港里,011,10005040-011,竹南鎮中港里,A0504-011-00,114013.6238
3663,苗栗縣,10005,頭份鎮,10005050,下興里,021,10005050-021,頭份鎮下興里,A0505-021-00,4282267.0602
3664,苗栗縣,10005,竹南鎮,10005040,開元里,015,10005040-015,竹南鎮開元里,A0504-015-00,156572.0945
3665,苗栗縣,10005,三灣鄉,10005160,內灣村,002,10005160-002,三灣鄉內灣村,A0516-002-00,5120708.7349
3666,苗栗縣,10005,頭份鎮,10005050,蘆竹里,019,10005050-019,頭份鎮蘆竹里,A0505-019-00,2029602.2153
3667,苗栗縣,10005,竹南鎮,10005040,港墘里,017,10005040-017,竹南鎮港墘里,A0504-017-00,2855866.3447
3668,苗栗縣,10005,三灣鄉,10005160,銅鏡村,003,10005160-003,三灣鄉銅鏡村,A0516-003-00,4049532.0217
3669,苗栗縣,10005,後龍鎮,10005060,海寶里,014,10005060-014,後龍鎮海寶里,A0506-014-00,6232485.7083
3670,苗栗縣,10005,後龍鎮,10005060,大山里,012,10005060-012,後龍鎮大山里,A0506-012-00,6023265.1669
3671,苗栗縣,10005,苑裡鎮,10005020,中正里,010,10005020-010,苑裡鎮中正里,A0502-010-00,1305227.6076
3672,苗栗縣,10005,苑裡鎮,10005020,福田里,016,10005020-016,苑裡鎮福田里,A0502-016-00,2363423.0494
3673,苗栗縣,10005,泰安鄉,10005180,大興村,004,10005180-004,泰安鄉大興村,A0518-004-00,8290753.4119
3674,苗栗縣,10005,銅鑼鄉,10005100,新隆村,010,10005100-010,銅鑼鄉新隆村,A0510-010-00,16752820.4716
3675,苗栗縣,10005,大湖鄉,10005080,大南村,005,10005080-005,大湖鄉大南村,A0508-005-00,7540261.8705
3676,苗栗縣,10005,苑裡鎮,10005020,新復里,013,10005020-013,苑裡鎮新復里,A0502-013-00,2441223.3137
3677,苗栗縣,10005,苑裡鎮,10005020,山脚里,014,10005020-014,苑裡鎮山脚里,A0502-014-00,3204968.9963
3678,苗栗縣,10005,大湖鄉,10005080,明湖村,002,10005080-002,大湖鄉明湖村,A0508-002-00,338971.3307
3679,苗栗縣,10005,苑裡鎮,10005020,田心里,025,10005020-025,苑裡鎮田心里,A0502-025-00,2544385.4681
3680,苗栗縣,10005,苑裡鎮,10005020,蕉埔里,018,10005020-018,苑裡鎮蕉埔里,A0502-018-00,8502961.5233
3681,苗栗縣,10005,大湖鄉,10005080,大寮村,006,10005080-006,大湖鄉大寮村,A0508-006-00,11391354.2466
3682,苗栗縣,10005,大湖鄉,10005080,大湖村,001,10005080-001,大湖鄉大湖村,A0508-001-00,292963.9914
3683,苗栗縣,10005,苑裡鎮,10005020,舊社里,015,10005020-015,苑裡鎮舊社里,A0502-015-00,1582404.0018
3684,苗栗縣,10005,大湖鄉,10005080,南湖村,007,10005080-007,大湖鄉南湖村,A0508-007-00,4300508.7788
3685,苗栗縣,10005,三義鄉,10005130,双潭村,003,10005130-003,三義鄉双潭村,A0513-003-00,12116330.5272
3686,苗栗縣,10005,三義鄉,10005130,廣盛村,001,10005130-001,三義鄉廣盛村,A0513-001-00,3207154.269
3687,苗栗縣,10005,苑裡鎮,10005020,石鎮里,017,10005020-017,苑裡鎮石鎮里,A0502-017-00,5333880.4337
3688,苗栗縣,10005,苑裡鎮,10005020,山柑里,024,10005020-024,苑裡鎮山柑里,A0502-024-00,1816428.2627
3689,苗栗縣,10005,三義鄉,10005130,勝興村,004,10005130-004,三義鄉勝興村,A0513-004-00,5684056.4413
3690,苗栗縣,10005,苑裡鎮,10005020,南勢里,023,10005020-023,苑裡鎮南勢里,A0502-023-00,9522629.4929
3691,苗栗縣,10005,大湖鄉,10005080,義和村,008,10005080-008,大湖鄉義和村,A0508-008-00,8271010.2392
3692,苗栗縣,10005,大湖鄉,10005080,栗林村,011,10005080-011,大湖鄉栗林村,A0508-011-00,12158554.1882
3693,苗栗縣,10005,苑裡鎮,10005020,玉田里,022,10005020-022,苑裡鎮玉田里,A0502-022-00,3164895.0106
3694,苗栗縣,10005,大湖鄉,10005080,東興村,009,10005080-009,大湖鄉東興村,A0508-009-00,9928229.5573
3695,苗栗縣,10005,泰安鄉,10005180,象鼻村,007,10005180-007,泰安鄉象鼻村,A0518-007-00,37724060.0092
3696,苗栗縣,10005,苑裡鎮,10005020,上舘里,021,10005020-021,苑裡鎮上舘里,A0502-021-00,3487094.8269
3697,苗栗縣,10005,大湖鄉,10005080,武榮村,010,10005080-010,大湖鄉武榮村,A0508-010-00,5908384.4
3698,苗栗縣,10005,大湖鄉,10005080,新開村,012,10005080-012,大湖鄉新開村,A0508-012-00,12472381.1569
3699,苗栗縣,10005,泰安鄉,10005180,士林村,008,10005180-008,泰安鄉士林村,A0518-008-00,13007791.0784
3700,苗栗縣,10005,卓蘭鎮,10005070,景山里,006,10005070-006,卓蘭鎮景山里,A0507-006-00,9669344.9759
3701,苗栗縣,10005,三義鄉,10005130,鯉魚潭村,007,10005130-007,三義鄉鯉魚潭村,A0513-007-00,11851611.0034
3702,苗栗縣,10005,卓蘭鎮,10005070,西坪里,005,10005070-005,卓蘭鎮西坪里,A0507-005-00,11862122.442
3703,苗栗縣,10005,卓蘭鎮,10005070,苗豐里,010,10005070-010,卓蘭鎮苗豐里,A0507-010-00,7437248.4746
3704,苗栗縣,10005,卓蘭鎮,10005070,豐田里,004,10005070-004,卓蘭鎮豐田里,A0507-004-00,1195761.6298
3705,苗栗縣,10005,卓蘭鎮,10005070,老庄里,007,10005070-007,卓蘭鎮老庄里,A0507-007-00,2769253.0221
3706,苗栗縣,10005,卓蘭鎮,10005070,上新里,003,10005070-003,卓蘭鎮上新里,A0507-003-00,9181918.95
3707,苗栗縣,10005,卓蘭鎮,10005070,新厝里,002,10005070-002,卓蘭鎮新厝里,A0507-002-00,2244238.5812
3708,苗栗縣,10005,卓蘭鎮,10005070,新榮里,008,10005070-008,卓蘭鎮新榮里,A0507-008-00,83040.5985
3709,苗栗縣,10005,卓蘭鎮,10005070,內灣里,009,10005070-009,卓蘭鎮內灣里,A0507-009-00,10387787.5465
3710,桃園縣,10003,大園鄉,10003060,沙崙村,014,10003060-014,大園鄉沙崙村,A0306-014-00,7631789.0568
3711,桃園縣,10003,蘆竹鄉,10003050,海湖村,016,10003050-016,蘆竹鄉海湖村,A0305-016-00,4477900.0362
3712,桃園縣,10003,蘆竹鄉,10003050,坑口村,015,10003050-015,蘆竹鄉坑口村,A0305-015-00,6619785.4728
3713,桃園縣,10003,大園鄉,10003060,海口村,013,10003060-013,大園鄉海口村,A0306-013-00,1530738.1982
3714,桃園縣,10003,大園鄉,10003060,竹圍村,012,10003060-012,大園鄉竹圍村,A0306-012-00,2107026.2913
3715,桃園縣,10003,大園鄉,10003060,圳頭村,016,10003060-016,大園鄉圳頭村,A0306-016-00,4156964.7655
3716,桃園縣,10003,蘆竹鄉,10003050,山腳村,012,10003050-012,蘆竹鄉山腳村,A0305-012-00,4224698.2
3717,桃園縣,10003,大園鄉,10003060,埔心村,007,10003060-007,大園鄉埔心村,A0306-007-00,15348842.7574
3718,桃園縣,10003,蘆竹鄉,10003050,外社村,013,10003050-013,蘆竹鄉外社村,A0305-013-00,5603969.9647
3719,桃園縣,10003,大園鄉,10003060,內海村,017,10003060-017,大園鄉內海村,A0306-017-00,4433249.1165
3720,桃園縣,10003,大園鄉,10003060,菓林村,011,10003060-011,大園鄉菓林村,A0306-011-00,3329733.7443
3721,桃園縣,10003,大園鄉,10003060,後厝村,015,10003060-015,大園鄉後厝村,A0306-015-00,2320493.1131
3722,桃園縣,10003,蘆竹鄉,10003050,坑子村,014,10003050-014,蘆竹鄉坑子村,A0305-014-00,7404783.4095
3723,桃園縣,10003,大園鄉,10003060,北港村,018,10003060-018,大園鄉北港村,A0306-018-00,4614012.3469
3724,桃園縣,10003,蘆竹鄉,10003050,南興村,018,10003050-018,蘆竹鄉南興村,A0305-018-00,3156123.8594
3725,桃園縣,10003,大園鄉,10003060,和平村,004,10003060-004,大園鄉和平村,A0306-004-00,4614173.0152
3726,桃園縣,10003,蘆竹鄉,10003050,錦興村,008,10003050-008,蘆竹鄉錦興村,A0305-008-00,355883.2037
3727,桃園縣,10003,龜山鄉,10003070,南上村,011,10003070-011,龜山鄉南上村,A0307-011-00,4141786.9327
3728,桃園縣,10003,龜山鄉,10003070,南美村,021,10003070-021,龜山鄉南美村,A0307-021-00,383536.2884
3729,桃園縣,10003,蘆竹鄉,10003050,南崁村,007,10003050-007,蘆竹鄉南崁村,A0305-007-00,777904.7969
3730,桃園縣,10003,蘆竹鄉,10003050,南榮村,017,10003050-017,蘆竹鄉南榮村,A0305-017-00,394814.6296
3731,桃園縣,10003,觀音鄉,10003120,富林村,023,10003120-023,觀音鄉富林村,A0312-023-00,3204219.566
3732,桃園縣,10003,蘆竹鄉,10003050,山鼻村,011,10003050-011,蘆竹鄉山鼻村,A0305-011-00,3259355.3616
3733,桃園縣,10003,觀音鄉,10003120,保障村,020,10003120-020,觀音鄉保障村,A0312-020-00,7273659.2123
3734,桃園縣,10003,蘆竹鄉,10003050,內厝村,010,10003050-010,蘆竹鄉內厝村,A0305-010-00,3258106.7223
3735,桃園縣,10003,大園鄉,10003060,三石村,010,10003060-010,大園鄉三石村,A0306-010-00,3172213.3597
3736,桃園縣,10003,蘆竹鄉,10003050,營盤村,025,10003050-025,蘆竹鄉營盤村,A0305-025-00,3832232.3763
3737,桃園縣,10003,大園鄉,10003060,田心村,002,10003060-002,大園鄉田心村,A0306-002-00,4919870.021
3738,桃園縣,10003,大園鄉,10003060,南港村,019,10003060-019,大園鄉南港村,A0306-019-00,5167457.6266
3739,桃園縣,10003,觀音鄉,10003120,樹林村,022,10003120-022,觀音鄉樹林村,A0312-022-00,8774188.4792
3740,桃園縣,10003,蘆竹鄉,10003050,長興村,019,10003050-019,蘆竹鄉長興村,A0305-019-00,2013733.5596
3741,桃園縣,10003,蘆竹鄉,10003050,蘆竹村,006,10003050-006,蘆竹鄉蘆竹村,A0305-006-00,6913452.4457
3742,桃園縣,10003,大園鄉,10003060,大園村,001,10003060-001,大園鄉大園村,A0306-001-00,615593.0417
3743,桃園縣,10003,觀音鄉,10003120,草漯村,021,10003120-021,觀音鄉草漯村,A0312-021-00,4642886.0629
3744,桃園縣,10003,大園鄉,10003060,橫峰村,005,10003060-005,大園鄉橫峰村,A0306-005-00,6923836.2234
3745,桃園縣,10003,大園鄉,10003060,大海村,008,10003060-008,大園鄉大海村,A0306-008-00,4352317.3951
3746,桃園縣,10003,龜山鄉,10003070,樂善村,010,10003070-010,龜山鄉樂善村,A0307-010-00,8447735.3164
3747,桃園縣,10003,大園鄉,10003060,溪海村,003,10003060-003,大園鄉溪海村,A0306-003-00,6164125.2138
3748,桃園縣,10003,龜山鄉,10003070,大坑村,012,10003070-012,龜山鄉大坑村,A0307-012-00,7529604.4576
3749,桃園縣,10003,龜山鄉,10003070,長庚村,029,10003070-029,龜山鄉長庚村,A0307-029-00,483893.7006
3750,桃園縣,10003,觀音鄉,10003120,白玉村,002,10003120-002,觀音鄉白玉村,A0312-002-00,4735544.373
3751,桃園縣,10003,龜山鄉,10003070,大湖村,027,10003070-027,龜山鄉大湖村,A0307-027-00,514104.0563
3752,桃園縣,10003,龜山鄉,10003070,文化村,020,10003070-020,龜山鄉文化村,A0307-020-00,2714707.2426
3753,桃園縣,10003,蘆竹鄉,10003050,瓦窯村,024,10003050-024,蘆竹鄉瓦窯村,A0305-024-00,565250.5112
3754,桃園縣,10003,蘆竹鄉,10003050,羊稠村,026,10003050-026,蘆竹鄉羊稠村,A0305-026-00,1990929.7684
3755,桃園縣,10003,龜山鄉,10003070,大崗村,019,10003070-019,龜山鄉大崗村,A0307-019-00,4084990.3555
3756,桃園縣,10003,蘆竹鄉,10003050,五福村,009,10003050-009,蘆竹鄉五福村,A0305-009-00,463592.0804
